Tweet,Label,char_length,word_count
Malam minggu atau malming cek feed isinya acara gerindra . Dan beberapa orang pengen pindah ke luar negeri. Entah tinggal atau kerja misalnya ke jepang #KaburAjaDulu #SEVENTEEN Rekomendasi outfi cewek https://t.co/Kfjh1jZr2V https://t.co/BoFp3lDtxI,Neutral,248,32
@neohistoria_id Kok pake tagar KaburAjaDulu. Seharusnya KaburAjaSelamanya.,Anger,74,7
Yuk Gas....Bayar utang puasa ramadhan tahun lalu. #KaburAjaDulu Sumber: https://t.co/Pzq5rKevPO,Neutral,95,10
Momen Jokowi Serukan Siap Pak! ke Prabowo di HUT Gerindra https://t.co/t77u5McOWd #Presiden #KaburAjaDulu,Neutral,105,13
Elsheskin 20% Multi Acids Exfo Peeling Solution https://t.co/JaITgfBn0v #NCT127_NEOCITY_THE_MOMENTUM #KaburAjaDulu #SkyNaniFanconD1 #MaxYourScore #UltraConfidenceEveryday https://t.co/ZT2Ykj0UJq,Neutral,194,14
Avoskin Miraculous Refining Peeling Serum https://t.co/urEwJLWDmS #NCT127_NEOCITY_THE_MOMENTUM #KaburAjaDulu #SkyNaniFanconD1 #MaxYourScore #UltraConfidenceEveryday https://t.co/0SuDzDPhnt,Neutral,188,12
#KaburAjaDulu Nyari kerja di negara sendiri makin sulit ngandelin CV bagus aja ga cukup waktu nya mulai bangun koneksi dan kirim lamaran kerja langsung ke recruiter dari berbagai negara ada puluhan ribu recruiter yang udah gua sediain buat Lo disini https://t.co/KDZQMfxYE4,Sad,273,41
Tagar #KaburAjaDulu tengah viral di media sosial terutama di platform X. Tagar ini muncul sebagai bentuk kritik terhadap berbagai kebijakan pemerintah yang dianggap mengecewakan salah satunya terkait efisiensi anggaran. https://t.co/dVNs1SK8Ho,Neutral,243,30
@VeronicaKoman Viral Tagar #KaburAjaDulu di Medsos Ini Reaksi Kemlu https://t.co/Zd6ulMzPd7,Neutral,91,10
Rice cooker mini 1.5 liter krem harga murah Pesan Shopee : https://t.co/zdBHEowpNb Tokped : https://t.co/e8XM8fPzqK #Jepang #KaburAjaDulu #tomlembong #ricecooker #ricecookermini https://t.co/4jv3JSFSaS,Neutral,201,21
@neohistoria_id Setidaknya #kaburajadulu mending daripada #ngutangajadulu,Joy,73,6
https://t.co/j66Jnf2GW2 https://t.co/JdN7uI6Khz,Neutral,47,2
@neohistoria_id Alasan ke 192872 knp org waras pgn #KaburAjaDulu,Anger,64,9
TENTANG #kaburajadulu (Awas ini posting panjang! ) Beberapa waktu terakhir rame tagar #kaburajadulu. Saya sempat diinterview dua media: Kompas (https://t.co/SelzGkp7d2) dan South China Morning Post (https://t.co/3JVp5n8oTP). Apa yg saya sampaikan di kedua media itu adalah https://t.co/YdqWwHNJum,Neutral,296,36
Beasiswa agar bisa #KaburAjaDulu {sebuah utas singkat} https://t.co/fQ3g9DaoCY,Neutral,78,8
Muncul ke Publik Kepala Desa Kohod Minta Maaf dan Mengaku Jadi Korban #KaburAjaDulu Jumat Hari Valentine Tom Lembong Coklat Kelebihan Jepang https://t.co/dlIiHyOKdn,Sad,164,22
@_riverheaven Viral Tagar #KaburAjaDulu di Medsos Ini Reaksi Kemlu https://t.co/Zd6ulMzPd7,Neutral,90,10
#KaburAjaDulu atau #Bertahan? Gass langsung simak sampai selesai https://t.co/UQ1Yjj82He https://t.co/3uHPCowUHr,Neutral,112,10
https://t.co/1a8xumevOF,Neutral,23,1
Nurhadi sempat menjabat sebagai Sekretaris Mahkamah Agung (MA) selama 5 tahun lamanya. Namun saat mengemban amanah itu ia terlibat kasus korupsi hingga dijebloskan ke penjara. https://t.co/sTZtgBl9qh,Neutral,199,26
Baru Bebas Eks Sekretaris MA Nurhadi Kembali Ditangkap KPK atas Kasus TPPU https://t.co/jY4DhY9Svw #korupsi,Neutral,107,14
Kejagung Geledah Rumah Bos Sritex Temukan Miliaran Rupiah dalam Plastik Bergambar Kartun Disney https://t.co/SV0FeAVWys #korupsi,Neutral,128,15
Manajemen PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) buka suara terkait kasus dugaan korupsi dalam pengadaan mesin electronic data capture (EDC). https://t.co/vgqqPoYAvp #kasuskorupsi #mesinedc #bankbumn #komisipemberantasankorupsi,Neutral,234,26
Bekas Sekretaris MA Nurhadi baru sekejap menghirup udara bebas karena langsung ditangkap lagi oleh Komisi Pemberantasan Korupsi. Mengapa hal ini terjadi? #KompasBrief #Kompas60 https://t.co/fsdbXW92KH,Neutral,200,24
Bekas Sekretaris MA Nurhadi baru sekejap menghirup udara bebas karena langsung ditangkap lagi oleh Komisi Pemberantasan Korupsi. Mengapa hal ini terjadi? #KompasBrief #Kompas60 https://t.co/cjiuZo5ZfQ,Neutral,200,24
Update! Sidang Lanjutan Tom Lembong di Kasus Korupsi Impor Gula https://t.co/CEXdx56wZR,Neutral,87,11
Bekas Sekretaris MA Nurhadi baru sekejap menghirup udara bebas karena langsung ditangkap lagi oleh Komisi Pemberantasan Korupsi. Mengapa hal ini terjadi? #KompasBrief #Kompas60 https://t.co/cNdBKYCQlB,Neutral,200,24
Bekas Sekretaris MA Nurhadi baru sekejap menghirup udara bebas karena langsung ditangkap lagi oleh Komisi Pemberantasan Korupsi. Mengapa hal ini terjadi? #Polhuk #Kompas60 https://t.co/R1calaMZVb,Neutral,195,24
Bekas Sekretaris MA Nurhadi baru sekejap menghirup udara bebas karena langsung ditangkap lagi oleh Komisi Pemberantasan Korupsi. Mengapa hal ini terjadi? #Polhuk #Kompas60 https://t.co/dKfrywpD0b,Neutral,195,24
Mahkamah Agung (MA) resmi menolak permohonan kasasi yang diajukan oleh pengusaha Harvey Moeis dalam perkara korupsi pengelolaan timah senilai Rp 300 triliun. https://t.co/OAzI4wQczo https://t.co/2oXbcfGTgi,Neutral,205,24
Lihat nih min Kota auto pilot berulah @txtdaritng https://t.co/OmmgimoCu4,Anger,73,9
Tidak ada proyek unggulan lain apa? Proyek unggulan MBG. Berbagai lembaga bilang ini proyek korupsi. Proyek unggulan yg aneh 1/7/2025: TI Indonesia Endus Dugaan Korupsi Proyek MBG Picu Kerugian Negara Segini! https://t.co/qLG63ztvUx #NabiPalsuIslamphobia #NabiPalsuIslamphobia,Anger,276,34
https://t.co/6RsOaM4qnx,Neutral,23,1
Kami pandang @KejaksaanRI (Jamwas) Harus turun tangan dalam perkara ini !! https://t.co/P7L82bpaiN https://t.co/1Ktkj1PBPV,Anger,122,13
@neohistoria_id Enak aja . G akan dengar namanya korupsi begal rampok . Sejahtera kerjaan ada. Kehidupan nyaman.,Joy,112,17
Kasus Dugaan Korupsi Chromebook: Kejagung Periksa 6 Saksi Termasuk Staf Khusus Menteri https://t.co/tacoOhGjzN,Neutral,110,13
Usai Dirut Diperiksa PT Pintu Kemana Saja Ngaku Siap Bantu KPK Usut Korupsi di ASDP https://t.co/50v4FHW5Au,Neutral,107,16
Dari semula kerugian negara dalam kasus korupsi minyak mentah disampaikan Rp 193 7 triliun tim Jampidsus hanya mampu menyita aset kurang Rp 1 triliun. https://t.co/W1x7vPSOFj,Sad,174,25
Korupsi Pasar Jelok Boyo https://t.co/7Ce273vaSD https://t.co/YIq2Nq3mFT,Neutral,72,6
Khofifah Siap Penuhi Panggilan KPK Terkait Dugaan Korupsi Dana Hibah Jatim https://t.co/KjjB03Zpmj,Neutral,98,12
Soal Korupsi Impor Gula Tim Lembong Ungkap Peran Jokowi Telepon hingga Pertemuan Empat mata https://t.co/ElHqZZxybb,Neutral,115,15
https://t.co/OMLGpbdnH0 JurnalPatroliNews Jakarta Kejaksaan Agung RI melalui tim penyidik di bawah Direktorat Penyidikan Jaksa Agung Muda Tindak Pidana Khusus (JAM PIDSUS) memeriksa enam orang saksi yang diduga memiliki keterkaitan dalam perkara korupsi,Neutral,253,32
https://t.co/E4bmXNQo6X JurnalPatroliNews Sukoharjo Tim penyidik dari Direktorat Penyidikan Jaksa Agung Muda Tindak Pidana Khusus (JAM,Neutral,134,15
https://t.co/pza3nWv1Q0 JurnalPatroliNews Jakarta Komisi Pemberantasan Korupsi (KPK) mendapat sorotan tajam menyusul Operasi Tangkap Tangan,Neutral,139,14
Komisi Pemberantasan Korupsi (KPK) telah mengajukan pencegahan ke luar negeri terhadap 13 orang ke Ditjen Imigrasi untuk mengusut dugaan korupsi pengadaan mesin EDC Bank Rakyat Indonesia (BRI) atau BBRI. https://t.co/jhbAj07fab,Neutral,227,30
5 Catatan Sri Mulyani Atas APBN Terakhir Era Jokowi Sorot Isu Pajak https://t.co/wjY1dEFdLo. #Segeradisita harta hasil korupsi di Pertamina untuk menutupi defisit APBN persemester 2025 +/- Rp. 204 Triliun.,Neutral,205,29
Kerugian Negara Ditaksir Sebesar Rp 700 Miliar akibat Korupsi EDC BRI https://t.co/F87ivjSLu7 via @InvestorID,Neutral,109,14
Guna melacak uang hasil korupsi KPK telah menyita lahan kelapa sawit apartemen hingga rumah milik Nurhadi. #Polhuk #Kompas60 https://t.co/TdtbNysy3c,Neutral,148,19
Guna melacak uang hasil korupsi KPK telah menyita lahan kelapa sawit apartemen hingga rumah milik Nurhadi. #Polhuk #Kompas60 https://t.co/ojg5xWQbuX,Neutral,148,19
Pencegahan ini dilakukan untuk mendukung kelancaran proses penyidikan dugaan korupsi pengadaan laptop Chromebook di Kemendikbud Ristek pada periode 2019 2022 yang menelan anggaran hampir Rp10 triliun.,Neutral,200,26
Laporan TII Bongkar Potensi Korupsi di Balik Program MBG https://t.co/KHARkYkKCI,Neutral,80,10
Kejari Magetan Periksa 15 Saksi Dugaan Korupsi Dana Desa Ngariboyo Jilid II Kejari Magetan periksa 15 saksi dalam pengusutan kasus dugaan korupsi Dana Desa Ngariboyo Jilid II tahun anggaran 2020 2021. https://t.co/tiipG46vIW https://t.co/FbJ5oZQOzl,Neutral,248,33
Kejagung Geledah Kantor Sritex Terkait Korupsi Fasilitas Kredit https://t.co/SMeKVQzONY,Neutral,87,9
Mahkamah Agung (MA) menolak kasasi yang diajukan Harvey Moeis terdakwa kasus korupsi tata niaga timah. MA juga menolak kasasi yang diajukan Jaksa Penuntut Umum (JPU). https://t.co/CyF70SrFdl,Neutral,190,26
Skandal korupsi yang menyeret Nadiem Makarim memberikan gambaran bahwa anggaran pendidikan punya jangkauan amat luas. Selain perbaikan sistem birokrasi dibutuhkan partisipasi aktif dari masyarakat. https://t.co/etJmwv3kXe,Neutral,221,25
'Bobby Nasution Dalam Pusaran Korupsi' https://t.co/ifCrjmvU0p,Neutral,62,6
Mahkamah Agung (MA) menolak permohonan kasasi terdakwa Harvey Moeis dalam kasus korupsi pengelolaan tata niaga komoditas timah di wilayah izin usaha pertambangan PT Timah Tbk. https://t.co/xb2pdJIwPK,Neutral,199,26
Pasca Topan Ginting Ditetapkan Tersangka KPK Geledah Kantor Dinas PUPR Sumut Untuk Pengembangan Jaringan Aliran Dana Korupsi https://t.co/oGfhN6n8Xb,Neutral,148,18
Usut Dugaan Korupsi Kejari Geledah Rumah Dinas Kalaksana BPBD Pulang Pisau Kalteng https://t.co/SLFd8Blywx,Neutral,106,13
KPK Periksa Dua Saksi Swasta Terkait Korupsi ASDP @KPK_RI https://t.co/5fWfYZRwB7,Neutral,81,10
Usut Dugaan Korupsi Kejari Geledah Rumah Dinas Kalaksana BPBD Pulau Pisau Kalteng https://t.co/w8jmeQTfIX,Neutral,105,13
@keuangannews_id @keuangan Perang Iran-Israel termasuk genosida Palestina adalah upaya setanyahu mengalihkan perhatian dari pengadilan atas dugaan korupsi yg dia lakukan. Setan memang tidak pernah membusuk sendirian di neraka,Anger,225,28
Komisi Pemberantasan Korupsi (KPK) kembali melakukan penangkapan terhadap mantan Sekretaris Mahkamah Agung Nurhadi pada Minggu malam (29/6) usai dibebaskan dari Lapas Sukamiskin. https://t.co/6Ph0Zqe01i,Neutral,202,23
Bobby Ngaku Siap Jika Dipanggil KPK Soal Kasus Korupsi Proyek Jalan di Sumatera Utara https://t.co/pDLrBCVVXp,Neutral,109,15
@keuangannews_id @keuangan Sarang korupsi ya di kementrian agama.,Anger,65,8
Bantah Narasi Hambat Ekonomi KPK: Pengusutan Korupsi EDC di BRI Selaras Asta Cita #hukum #bri https://t.co/wuIrFe5JRp,Neutral,117,16
MA Tolak Kasasi Harvey Moeis Tetap Mendekam di Penjara Selama 20 Tahun #hukum #korupsi https://t.co/ww4f3oqrMI,Neutral,110,15
Kejagung Panggil Perwakilan Google terkait Kasus Korupsi Chromebook di Kemendikbud https://t.co/o5PtnWO3SO,Neutral,106,11
Jika kamu melihat atau mengalami praktik gratifikasi atau korupsi Laporkan segera melalui kanal resmi: Lapor Semar Solusi AWP WhatsApp: 0812-1500-0512 Website: https://t.co/1arF7Rqiz8 SP4N-LAPOR!: https://t.co/z8xUB9VACu Aplikasi: Cari Lapor Semar di Play Store,Neutral,261,31
Dugaan Korupsi Laptop Kemendikbud Kejagung Panggil Google https://t.co/RUCeu5cufN,Neutral,81,8
https://t.co/wX2cXiMGiz JurnalPatroliNews Jakarta Pengusaha money changer Helena Lim harus tetap menjalani hukuman 10 tahun penjara setelah Mahkamah Agung (MA) menolak permohonan kasasinya dalam perkara mega korupsi pengelolaan timah yang merugikan,Neutral,248,30
Adik Kandung Prabowo Akui Terima Laporan Korupsi MBG Setiap Hari https://t.co/mVATMcCvDj,Neutral,88,11
Penampakan Uang Rp231 Juta Hasil OTT KPK di Kasus Dugaan Korupsi PUPR Sumut https://t.co/uRpvCT4vsM,Neutral,99,14
WALAAAH KPK lakukan OTT terhadap Direktur PT DNG Akhirun bersama dengan sejumlah orang lainnya terkait korupsi proyek jalan. Akhirun ternyata Bendahara Golkar Tapsel. https://t.co/SBWWGn80Ds #MusaRajekshah #Ijeck #OTTKPK #BendaharaGolkarTapsel #KadisPUPRSumut https://t.co/5u6Ft8Va31,Anger,283,30
Setelah @infobankbjb sekarang giliran @BANKBRI_ID yang kena kasus korupsi. Kali ini soal pengadaan EDC dari tahun 2020-2024 dengan nilai 2 1T. Kita lihat siapa saja pejabat internal yang terjerat. Juga acungi jempol buat @KPK_RI!,Anger,229,34
Nadiem diperiksa atas dugaan kasus korupsi pengadaan laptop Chromebook. Sebelumnya Kejagung telah me... https://t.co/TdIsvoHbrL,Neutral,127,14
[BERITA KPK] KPK menyelenggarakan Rapat Koordinasi Pencegahan Korupsi Pelayanan Publik Sektor Pendidikan secara daring pada Rabu (25/6) bersama jajaran pelaksana pendidikan di lingkungan Kanwil Kementerian Agama Provinsi Kalimantan Tengah. (1/4) https://t.co/hvxMFKrAtW https://t.co/snNqjqW2SM,Neutral,293,32
REKOR! Jika Nadiem Jadi Tersangka Ada 9 Menteri Era Jokowi Terjerat Korupsi: 'Terbanyak Sejak Reformasi' @mohmahfudmd @AbrSamad @PutunMy @STresnowati1 @CAMERALIVE6849 https://t.co/bPiE1fxeSu,Sad,190,21
TI Indonesia Endus Dugaan Korupsi Proyek MBG Picu Kerugian Negara Segini! https://t.co/7CLWyZ2ZOL,Neutral,97,12
Komisi Pemberantasan Korupsi (KPK) tengah menyelidiki dugaan korupsi dalam proyek pengadaan mesin Electronic Data Capture (EDC) di Bank Rakyat Indonesia (BRI) dengan nilai mencapai Rp2 1 triliun. https://t.co/oRqtKwQNLG https://t.co/rxRZykvYmN,Neutral,243,29
Luarbiasa negeri pada bedebah ini. Tak habis-habis kasus korupsi. Merajalela dimana-mana. https://t.co/RLN4JwmMCp,Anger,113,12
Korupsi Dana Hibah Jatim KPK Sita Lahan Bekas Peternakan Sapi https://t.co/alQOWJ6Smi,Neutral,85,11
@kompascom astaghfirullah punya presiden kok cuma omon-omon https://t.co/UxprQoj3Xm https://t.co/EX3WLpGWYS. https://t.co/1N9IpfS7Jm,Anger,132,10
Jika Bobby Nasution Tak Diperiska dalam Dugaan Korupsi Jalan Sumut MAKI Ancam Gugat KPK! https://t.co/Hpb2jLUY9L #RadarJabar #BobbyNasution #KPK #Korupsi #MAKI #SumateraUtara #KorupsiJalan #GubernurSumut,Anger,203,23
Terlibat Kasus Korupsi Mbak Ita JPU Tuntut Ketua Gapensi Semarang 5 Tahun 2 Bulan Penjara #HevearitaGunaryantiRahayu #AlwinBasri #KetuaGapensiSemarang #SidangMbaIta https://t.co/t4gxOmkLUi,Neutral,188,20
https://t.co/jvzfDqMzeE SUMEDANG Kejaksaan Negeri (Kajari) Sumedang mengungkap dugaan tindak pidana korupsi dalam pemanfaatan kayu dan pengelolaan hasil tebang kayu pada lahan Izin Pinjam Pakai Kawasan Hutan (IPPKH) terdampak pembangunan Jalan Tol Cisumdawu. Perkara tersebut https://t.co/9vu5BFZs0i,Neutral,299,35
https://t.co/uNqdW8YVMp,Neutral,23,1
@keuangannews_id @keuangan *** ardjasa_solo menulis 30 Juni 2025 Awalnya aku percaya klu orang korupsi pasti atas kemauan diri sendiri...sembunyi2 n berusaha rapi. Klu sekarang tambah mikir : 1.Dia yang korupsi...TAPI UANG MENGALIR KE PENGENDALI 2.Dia gak corupt tapi disetting seolah dia koruptornya,Anger,300,42
Sidang pemeriksaan terdakwa dalam kasus dugaan korupsi impor gula yang menjerat mantan Menteri Perdagangan Thomas Trikasih Lembong ditunda hingga Selasa 1 Juli 2025. https://t.co/IbjeLyjodU https://t.co/lnbHRCK0vj,Neutral,213,25
https://t.co/k7g4SKQULP JurnalPatroliNews Jakarta Lembaga Studi Anti Korupsi (LSAK) meyakini bahwa dugaan tindak pidana korupsi dalam proyek,Neutral,140,16
Sumber: https://t.co/lcckmfAslR https://t.co/SEcr76qRCv,Neutral,55,3
Laptop Triliunan: Nadiem Diam Korupsi Jalan https://t.co/5zn3hmUjs4,Neutral,67,7
UPDATE! Pakar Hukum UI: Kejagung Harus Usut Korupsi Pagar Laut Polisi Malu Jika Terbukti? https://t.co/IoFm8b5mVe,Neutral,113,15
KPK Buka Peluang Panggil Bobby Terkait Dugaan Korupsi Proyek Jalan Rp 231 8 Miliar di Sumut Klik untuk baca: https://t.co/zkmPqAE5w3 Kompascom+ baca berita tanpa iklan: https://t.co/HjAw0vTsUh Download aplikasi: https://t.co/5yb7lhUmA3,Neutral,235,29
Tom Lembong Ungkap 'Perintah' Jokowi Soal Harga Pangan di Sidang Korupsi Gula Segera Nyusul Jadi Tersangka? https://t.co/owI8veyVYM,Neutral,131,17
Nama Wali Kota Kendari Terseret Kasus Dugaan Korupsi Anggaran Makan-Minum Setda JPU Fokus Manipulasi LPJ BACA SELENGKAPNYA DISINI ⬇️⬇️⬇️ https://t.co/0qzKmBU4VJ,Neutral,160,20
Tom Lembong Seret Nama Jokowi Dalam Sidang Kasus Korupsi Impor Gula Selengkapnya &gt;&gt;&gt; https://t.co/8mW5eyxzr1 https://t.co/O3SbEoxhl9,Neutral,141,15
Tom Lembong Seret Nama Jokowi Dalam Sidang Kasus Korupsi Impor Gula Selengkapnya &gt;&gt;&gt; https://t.co/G3Ztn9TfKz https://t.co/341QCbJuGM,Neutral,141,15
Tom Lembong Seret Nama Jokowi Dalam Sidang Kasus Korupsi Impor Gula Selengkapnya &gt;&gt;&gt; https://t.co/JK2o8ghffR https://t.co/wkAGyZg8QE,Neutral,141,15
Masa Depan PSI Suram Tanpa Tokoh OCCRP Nabi Ijazah Palsu. Kwalitas @psi_id Setara Dengan BuzzerRp Dengan Nilai 2 Hingga 5 Juta/Bulan Yg Hidup Dari Hasil Korupsi https://t.co/uLWcRC1NcN,Anger,184,27
Program Makan Bergizi Gratis Dikepung Risiko Korupsi Sistemik Transparency International Indonesia https://t.co/xGn72rKrRy,Fear,122,12
LSAK Yakin Ada Koruptor Kelas Kakap di Korupsi Jalan Sumut https://t.co/vfaSzNQRXJ,Neutral,82,11
KPK Cegah 13 Orang ke Luar Negeri Terkait Dugaan Korupsi Mesin EDC BRI https://t.co/tkaCz1TMg8,Neutral,94,14
Korupsi Perbaikan Jalan di Sumut Diusut KPK Gubernur Bobby: Proyek Jalan Terus Gubernur Sumatera Utara (Sumut) Bobby Nasution menyebut proyek pembangunan dan perbaikan jalan tetap berlanjut meski ada pengusutan dugaan korupsi oleh KPK. https://t.co/xK1PqNr9QG https://t.co/4JuFc2Yxl1,Neutral,283,35
KPK Usut Dugaan Korupsi Pengadaan EDC di BRI Senilai Rp 2 1 Triliun https://t.co/jF2LcTJDcj via @InvestorID,Neutral,107,16
@CNNIndonesia Ini harusnya bisa jadi potensi delik korupsi. Kayak SMKN 1 Cijeungjing kab Ciamis yg dibangun terpencil jauh dari akses warga. Skrg lagi diusut kejaksan. Sekolah mangkrak aja diusut apalagi ini bandara mangkrak. Mosok didiemin aja? #KualatHambalang https://t.co/Z7cghFZ4F0,Anger,286,38
@neohistoria_id Aku akan terlahir menjadi Kwang Son Han bebas keluar masuk korut dengan status athlete berprestasi biarpun gaji sebagian di potong pajak negara tapi pejabatnya ga korupsi ga gila engagement ngasih2 rolex bisa nongki sama buffon CR7 ikut kualifikasi Piala Dunia. https://t.co/b6BXiYByxV,Joy,301,42
@keuangannews_id @keuangan Presiden lemah &amp; tolol pasti banyak yg korupsi..tapi gobloknya aku yakin hal itu disengaja.. pembiaran..biar apa?Biar si koruptor tersandera kasus..biar nurut..kan goblok..bagiku dia politikus hebat tp sangat psikopat..gila cara berpikirnya..dia egois&amp;gak perduli sama rakyatnya!,Anger,314,36
Mantan Menteri Perdagangan Thomas Trikasih Lembong alias Tom Lembong akan menjalani pemeriksaan sebagai terdakwa kasus dugaan korupsi importasi gula di Pengadilan Tipikor pada PN Jakarta Pusat.... #TomLembong #Korupsi #Gula https://t.co/OVCI8yS1XA,Neutral,247,30
KPK Periksa Kacab Bank Panin Senayan terkait Kasus Korupsi ASDP https://t.co/DY5BjnzKyd,Neutral,87,11
Sidang Korupsi Gula: Tom Lembong Ungkap Arahan Jokowi Untuk Tekan Harga https://t.co/11FLm2CaW7 https://t.co/8bvK3fJ02r,Neutral,119,13
KPK Cekal 13 Orang ke LN Demi Usut Korupsi BRI https://t.co/qDGjFAqzjR,Neutral,70,11
Sudah Berlangsung 5 Tahun Korupsi Pengadaan Mesin EDC Di BRI Mencapai Rp 2 1 Triliun https://t.co/D5m2xQHLbw,Neutral,108,16
Unek-unek sore. Saya ikuti dalam berapa bulan terakhir ini setiap pidato Presiden Prabowo selalu teriak pemberantasan korupsi tapi tindakan nyatanya apa? Mana? Gak jelas. https://t.co/6u75RydRxz,Anger,194,25
KPK harus gercep turun ke kota Mojokerto. Kasus Besar Proyek PSN Taman Bahari Mjaoahit Rugikan Negara di atas Rp 10 M. @KPK_RI @KejaksaanRI https://t.co/d0rrioPQtq,Anger,163,24
13 Orang Dicegah ke Luar Negeri Terkait Penyidikan Dugaan Korupsi Pengadaan EDC BRI https://t.co/xeMHjZoStt,Neutral,107,14
Nilai Proyek Rp2 1 Triliun Korupsi Pengadaan Mesin EDC di BRI Sudah Berlangsung 5 Tahun https://t.co/vJFwzQaUnh,Neutral,111,16
@rmol_id Org kaya dia itu bukan presiden tp penipu pendusta dan perampok yg dibackup PDIP &amp; MEGAWATI KORUPSI BE-RAME sbgmn OCCRP semua koruptor kriminalisasi dll terhubung pd 1 titik yg sama demikian temuan para hacker yg berseliweran di medsos teknologi (algoritma) AI canggih,Anger,281,43
Sempat Mangkir Kejari Panggil Lagi Tersangka M Usut Korupsi Sumur Bor Suela Lombok Timur https://t.co/WT0l9LNNYW,Neutral,112,15
Komitmen pemberantasan korupsi selalu disampaikan oleh Presiden Prabowo Subianto. Implementasinya melalui berbagai kebijakan dinantikan. #Polhuk #Kompas60 https://t.co/UpKvgWWLJ4,Neutral,178,17
Komitmen pemberantasan korupsi selalu disampaikan oleh Presiden Prabowo Subianto. Implementasinya melalui berbagai kebijakan dinantikan. #Polhuk #Kompas60 https://t.co/9Eujo4XTeI,Neutral,178,17
Korupsi Proyek Jalur KA Mantan Dirjen Perkeretaapian Dituntut 9 Tahun Penjara https://t.co/fUZs1SkBwZ,Neutral,101,12
Eks Petinggi BRI Diselidiki KPK Dugaan Korupsi Pengadaan EDC Berpotensi Rugikan Negara https://t.co/CJMekNZFBS,Neutral,110,13
Lagi Tersangka Korupsi https://t.co/U60DzTSyjY https://t.co/yYR9RUPS51,Neutral,70,5
Nasib Bobby Nasution di Kasus Korupsi Proyek Jalan Bakal Diperiksa KPK? https://t.co/3bfdyOaR2l,Neutral,95,12
